# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 20:07:27 2023
#
# User preference: *
#
# CONSTRAINT:  where (kepoi_name like '%.01%'
# CONSTRAINT:  and koi_disposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_depth not null
# CONSTRAINT:  and koi_steff not null
# CONSTRAINT:  and koi_srad not null
# CONSTRAINT:  and koi_smass not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_smass
11342416,K02366.01,Kepler-1209 b,CONFIRMED,CANDIDATE,1.1010e+02,1.67,755.0,6126.00,1.4060,1.2120
9086251,K02367.01,Kepler-1833 b,CONFIRMED,CANDIDATE,8.2000e+01,1.35,1177.0,6164.00,1.4460,1.2860
4254466,K02134.01,Kepler-1113 b,CONFIRMED,CANDIDATE,5.0790e+02,2.54,558.0,5852.00,1.1290,1.0480
9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,3.7550e+02,2.47,568.0,6178.00,1.2670,1.0850
9364609,K02137.01,Kepler-1114 b,CONFIRMED,CANDIDATE,2.6540e+02,1.28,631.0,5311.00,0.8000,0.7960
7457296,K02213.01,Kepler-1145 b,CONFIRMED,CANDIDATE,3.4920e+02,1.60,958.0,5178.00,0.7780,0.7320
10328458,K02214.01,Kepler-1146 b,CONFIRMED,CANDIDATE,3.1860e+02,1.29,1019.0,4816.00,0.7480,0.8360
4248120,K02216.01,Kepler-1808 b,CONFIRMED,CANDIDATE,6.1510e+02,2.21,601.0,5530.00,0.8920,0.7730
9580992,K02217.01,,CANDIDATE,CANDIDATE,6.7810e+02,2.95,460.0,5329.00,0.8190,0.9120
8321314,K02293.01,Kepler-1683 b,CONFIRMED,CANDIDATE,3.7490e+02,1.70,669.0,5523.00,0.8910,0.9720
6934986,K02294.01,,CANDIDATE,CANDIDATE,5.5780e+02,3.03,400.0,5765.00,1.2420,0.9680
4049901,K02295.01,,CANDIDATE,CANDIDATE,4.4100e+01,0.52,622.0,5425.00,0.7970,0.8220
11498128,K02296.01,Kepler-1177 b,CONFIRMED,CANDIDATE,3.9740e+02,2.01,377.0,5679.00,0.9720,0.9380
8041216,K00237.01,Kepler-500 b,CONFIRMED,CANDIDATE,6.4650e+02,2.60,909.0,5767.00,1.0300,0.9630
11824786,K02371.01,Kepler-1212 b,CONFIRMED,CANDIDATE,3.2880e+02,1.70,795.0,6119.00,0.9380,1.0100
12254909,K02372.01,Kepler-1213 b,CONFIRMED,CANDIDATE,8.8800e+01,1.29,1156.0,6074.00,1.1830,1.1970
10798331,K02373.01,,CANDIDATE,CANDIDATE,4.5280e+02,2.28,353.0,5708.00,1.0540,0.9390
9364290,K02374.01,Kepler-382 b,CONFIRMED,CANDIDATE,1.9450e+02,1.95,1166.0,5587.00,1.3090,0.9630
5022828,K02138.01,Kepler-1115 b,CONFIRMED,CANDIDATE,9.5200e+01,2.33,1381.0,9565.00,2.2860,2.3350
8233702,K02140.01,Kepler-1116 b,CONFIRMED,CANDIDATE,6.8480e+02,2.26,488.0,5730.00,0.8700,0.9680
11403339,K02143.01,Kepler-1117 b,CONFIRMED,CANDIDATE,1.4200e+02,1.01,938.0,5412.00,0.8430,0.9450
8260902,K02144.01,Kepler-1118 b,CONFIRMED,CANDIDATE,5.9930e+02,2.45,502.0,5432.00,0.9130,0.8010
8381204,K02145.01,Kepler-1119 b,CONFIRMED,CANDIDATE,2.6790e+02,1.80,938.0,6057.00,1.0000,1.0240
12058204,K02218.01,Kepler-373 b,CONFIRMED,CANDIDATE,2.6060e+02,1.75,1054.0,5588.00,1.1000,0.9460
5357545,K02219.01,Kepler-1809 b,CONFIRMED,CANDIDATE,2.7330e+02,1.23,877.0,4901.00,0.7160,0.8070
6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,1.4250e+02,1.79,1467.0,5640.00,1.5150,1.0240
5342473,K02297.01,Kepler-1818 b,CONFIRMED,CANDIDATE,1.4740e+02,1.38,1209.0,6047.00,1.1290,1.0210
9334893,K02298.01,,CANDIDATE,CANDIDATE,1.7500e+02,0.70,469.0,4729.00,0.5250,0.5340
9963265,K02299.01,Kepler-1819 b,CONFIRMED,CANDIDATE,9.8790e+02,27.45,760.0,6090.00,1.0710,1.1730
10583761,K02300.01,Kepler-1179 b,CONFIRMED,CANDIDATE,2.5270e+02,1.46,1137.0,5266.00,0.8290,0.7650
7542813,K02302.01,Kepler-1180 b,CONFIRMED,CANDIDATE,2.7340e+02,1.71,765.0,6205.00,0.9730,0.9060
12058147,K02072.01,Kepler-1082 b,CONFIRMED,CANDIDATE,9.1200e+01,1.23,1827.0,5866.00,1.2820,0.9500
8164257,K02073.01,Kepler-357 d,CONFIRMED,CANDIDATE,9.6520e+02,2.49,402.0,4954.00,0.8280,0.7910
6774537,K02146.01,Kepler-1120 b,CONFIRMED,CANDIDATE,3.5830e+02,1.48,1027.0,4983.00,0.8070,0.7710
10404582,K02147.01,Kepler-362 c,CONFIRMED,CANDIDATE,3.9520e+02,2.01,543.0,5757.00,1.0170,1.0160
5959753,K00226.01,Kepler-496 b,CONFIRMED,CANDIDATE,8.3610e+02,2.42,747.0,5022.00,0.8490,0.8040
6021193,K02148.01,Kepler-363 d,CONFIRMED,CANDIDATE,1.7850e+02,1.83,905.0,5711.00,1.3910,1.1730
6287313,K02221.01,Kepler-1147 b,CONFIRMED,CANDIDATE,3.2670e+02,1.87,872.0,6082.00,1.0140,1.0410
9289704,K02222.01,,CANDIDATE,CANDIDATE,6.2200e+02,13.98,1526.0,7818.00,5.5550,2.6070
9278725,K02223.01,Kepler-1148 b,CONFIRMED,CANDIDATE,4.6910e+02,1.60,1397.0,5002.00,0.7530,0.7230
4458082,K02303.01,Kepler-1181 b,CONFIRMED,CANDIDATE,1.3830e+02,1.60,1374.0,6688.00,1.3470,1.3360
8042453,K02304.01,Kepler-1182 b,CONFIRMED,CANDIDATE,3.2480e+02,1.64,796.0,5911.00,0.9140,1.0060
10874215,K02305.01,Kepler-1820 b,CONFIRMED,CANDIDATE,7.3740e+02,2.64,561.0,5841.00,0.9310,1.0470
8866137,K02074.01,Kepler-1083 b,CONFIRMED,CANDIDATE,1.1668e+03,3.13,448.0,5136.00,0.7440,0.8270
10857519,K02075.01,Kepler-1084 b,CONFIRMED,CANDIDATE,6.5500e+01,1.44,1737.0,6084.00,1.3580,1.0760
9517393,K02076.01,Kepler-1085 c,CONFIRMED,CANDIDATE,8.8430e+02,3.21,491.0,6063.00,1.0120,1.1170
9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,1.0095e+03,2.14,433.0,4243.00,0.6410,0.6510
10617017,K02149.01,Kepler-1121 b,CONFIRMED,CANDIDATE,9.7800e+01,1.87,1008.0,6154.00,1.6360,1.2870
3229150,K02150.01,Kepler-1979 b,CONFIRMED,CANDIDATE,7.5890e+02,29.33,683.0,5942.00,0.9380,1.0280
9641481,K02152.01,Kepler-1122 b,CONFIRMED,CANDIDATE,4.8870e+02,2.35,526.0,5520.00,1.0800,0.9280
8892157,K02224.01,Kepler-1149 b,CONFIRMED,CANDIDATE,1.9120e+02,1.48,1128.0,5709.00,0.9500,1.0140
11569782,K02225.01,Kepler-1150 b,CONFIRMED,CANDIDATE,1.9740e+02,2.33,1432.0,4827.00,1.7270,0.9520
11520459,K02226.01,,CANDIDATE,CANDIDATE,7.9220e+02,2.51,805.0,5427.00,0.8870,0.8960
7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,5.0980e+02,2.79,817.0,6086.00,1.2160,1.0130
3749978,K02308.01,Kepler-1183 b,CONFIRMED,CANDIDATE,7.5580e+02,2.55,555.0,5712.00,0.8700,0.9440
10010440,K02309.01,Kepler-1184 b,CONFIRMED,CANDIDATE,5.2310e+02,2.49,529.0,6319.00,1.0320,1.0840
11718144,K02310.01,Kepler-1821 b,CONFIRMED,CANDIDATE,4.3580e+02,1.82,644.0,5475.00,0.8840,0.9460
10026544,K02312.01,,CANDIDATE,CANDIDATE,1.0980e+02,2.38,505.0,6146.00,2.2510,1.1660
9473078,K02079.01,Kepler-1087 b,CONFIRMED,CANDIDATE,4.9300e+01,0.83,2161.0,5457.00,1.1960,0.9030
10864531,K02080.01,Kepler-358 c,CONFIRMED,CANDIDATE,9.5540e+02,2.95,411.0,5910.00,0.9400,1.0320
2853780,K02081.01,,CANDIDATE,CANDIDATE,1.8340e+02,4.27,1506.0,5295.00,3.1520,1.5010
9472000,K02082.01,Kepler-1790 b,CONFIRMED,CANDIDATE,3.6060e+02,2.59,682.0,5866.00,1.3670,1.0200
10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,2.8240e+02,2.81,568.0,6103.00,1.3830,1.1090
12505076,K02154.01,Kepler-1799 b,CONFIRMED,CANDIDATE,7.0930e+02,2.43,770.0,5831.00,0.9210,1.0160
6185476,K00227.01,,CANDIDATE,CANDIDATE,2.1557e+03,2.45,350.0,3745.00,0.4700,0.4900
12116380,K02155.01,Kepler-1123 b,CONFIRMED,CANDIDATE,3.3740e+02,2.11,1061.0,5330.00,1.0130,0.8690
2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,1.4029e+03,1.66,621.0,3731.00,0.4330,0.4630
10600955,K02227.01,Kepler-1151 b,CONFIRMED,CANDIDATE,5.8870e+02,3.93,485.0,5565.00,1.2460,1.0080
4473226,K02229.01,Kepler-1682 b,CONFIRMED,CANDIDATE,7.8300e+02,2.54,694.0,5570.00,0.9040,0.8820
2854181,K02232.01,Kepler-1810 b,CONFIRMED,CANDIDATE,1.5029e+03,3.87,380.0,5492.00,1.0160,0.9210
10132832,K02313.01,Kepler-1186 b,CONFIRMED,CANDIDATE,4.8800e+02,2.14,724.0,5957.00,0.9710,1.0830
3219995,K02314.01,Kepler-1187 b,CONFIRMED,CANDIDATE,5.8800e+02,2.67,701.0,6103.00,0.9490,1.0280
6062929,K02315.01,Kepler-1822 b,CONFIRMED,CANDIDATE,6.5460e+02,1.76,507.0,5165.00,0.7020,0.7820
7504778,K02316.01,Kepler-1188 b,CONFIRMED,CANDIDATE,3.6210e+02,2.05,775.0,6218.00,1.0770,1.1140
7097965,K02083.01,Kepler-1791 b,CONFIRMED,CANDIDATE,2.6700e+02,2.53,1021.0,5887.00,1.1770,0.9850
4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,1.2860e+03,2.00,575.0,4090.00,0.5710,0.5910
3967326,K02084.01,Kepler-1792 b,CONFIRMED,CANDIDATE,8.7420e+02,3.02,1047.0,5229.00,1.0050,0.8780
6768394,K02086.01,Kepler-60 b,CONFIRMED,CANDIDATE,1.4500e+02,1.64,1102.0,5862.00,1.3070,0.9730
5211199,K02158.01,Kepler-1800 b,CONFIRMED,CANDIDATE,8.1600e+01,2.82,1533.0,5343.00,2.5060,1.3300
8804455,K02159.01,,CANDIDATE,CANDIDATE,1.2750e+02,1.32,964.0,5716.00,1.0910,0.9550
5546761,K02160.01,Kepler-1125 b,CONFIRMED,CANDIDATE,3.4840e+02,2.89,778.0,5795.00,1.2470,1.0420
9205938,K02162.01,Kepler-1126 b,CONFIRMED,CANDIDATE,3.3820e+02,1.68,374.0,5678.00,0.9210,0.7940
10723367,K02236.01,Kepler-375 c,CONFIRMED,CANDIDATE,6.4800e+02,4.22,720.0,5500.00,1.2380,0.9220
5005121,K02237.01,Kepler-1811 b,CONFIRMED,CANDIDATE,5.7840e+02,2.81,455.0,5561.00,1.1900,0.9460
8229458,K02238.01,Kepler-1152 b,CONFIRMED,CANDIDATE,2.8420e+02,0.86,806.0,3810.00,0.5130,0.5430
10684670,K02317.01,Kepler-1189 b,CONFIRMED,CANDIDATE,1.4340e+02,1.23,1158.0,5560.00,1.0400,0.9430
11495458,K02318.01,Kepler-1190 b,CONFIRMED,CANDIDATE,3.0680e+02,1.25,609.0,4641.00,0.7470,0.7340
9003401,K02319.01,Kepler-1823 b,CONFIRMED,CANDIDATE,1.9250e+02,1.56,718.0,6000.00,1.1260,1.0680
5978559,K02321.01,Kepler-1824 b,CONFIRMED,CANDIDATE,4.8740e+02,2.37,421.0,6002.00,1.0810,1.1350
7746958,K02324.01,,CANDIDATE,CANDIDATE,2.3320e+02,1.55,1711.0,5780.00,1.0000,1.0000
6922710,K02087.01,Kepler-1088 b,CONFIRMED,CANDIDATE,1.5730e+02,1.44,667.0,5865.00,1.0660,1.0240
11348997,K02090.01,Kepler-1089 b,CONFIRMED,CANDIDATE,9.0840e+02,1.69,584.0,3879.00,0.5780,0.6190
5705819,K02091.01,Kepler-1793 b,CONFIRMED,CANDIDATE,7.5570e+02,2.12,713.0,5191.00,0.7640,0.8500
6696580,K02092.01,Kepler-359 c,CONFIRMED,CANDIDATE,1.6266e+03,5.14,512.0,6228.00,1.0490,1.1070
11358389,K02163.01,Kepler-365 b,CONFIRMED,CANDIDATE,2.9260e+02,1.76,865.0,6014.00,1.0210,1.0370
7204981,K02164.01,Kepler-1127 b,CONFIRMED,CANDIDATE,2.8620e+02,1.65,994.0,5364.00,0.9820,0.8720
3847907,K00229.01,Kepler-497 b,CONFIRMED,CANDIDATE,2.9750e+03,5.81,1210.0,5646.00,1.0800,0.9960
4370527,K02166.01,Kepler-1128 b,CONFIRMED,CANDIDATE,1.3507e+03,3.36,424.0,5480.00,0.9310,0.9660
6041734,K02167.01,Kepler-1129 b,CONFIRMED,CANDIDATE,7.7730e+02,5.09,737.0,5596.00,1.4660,0.9980
5125347,K02241.01,Kepler-1812 b,CONFIRMED,CANDIDATE,4.3380e+02,2.31,1034.0,6174.00,1.1030,1.1620
9336200,K02242.01,Kepler-1153 b,CONFIRMED,CANDIDATE,3.8600e+02,1.94,1343.0,5569.00,0.8290,0.9280
4770617,K02243.01,Kepler-1154 b,CONFIRMED,CANDIDATE,2.5260e+02,2.34,1314.0,6172.00,1.4710,1.2500
4454934,K02245.01,Kepler-1155 b,CONFIRMED,CANDIDATE,3.7070e+02,2.45,609.0,5912.00,1.0940,0.9600
9458343,K02246.01,Kepler-1156 b,CONFIRMED,CANDIDATE,1.8430e+02,1.33,787.0,5649.00,0.9920,0.9230
7120108,K02325.01,Kepler-1825 b,CONFIRMED,CANDIDATE,2.7070e+02,1.57,1520.0,5123.00,0.8470,0.8280
10730703,K02327.01,Kepler-1191 b,CONFIRMED,CANDIDATE,3.2920e+02,1.73,952.0,5288.00,0.9780,0.8580
8007644,K02328.01,Kepler-1192 b,CONFIRMED,CANDIDATE,6.9710e+02,2.42,600.0,5831.00,0.9210,1.0160
11192235,K02329.01,Kepler-1826 b,CONFIRMED,CANDIDATE,4.9960e+02,1.37,806.0,3821.00,0.4860,0.4900
6383785,K00239.01,Kepler-501 b,CONFIRMED,CANDIDATE,1.4533e+03,4.59,1125.0,5794.00,1.2160,1.0320
6525946,K02093.01,,CANDIDATE,CANDIDATE,5.0120e+02,20.75,2628.0,5096.00,8.7690,0.7630
8505920,K02094.01,Kepler-1090 c,CONFIRMED,CANDIDATE,6.3240e+02,3.44,496.0,5330.00,1.0130,0.8690
7918992,K02095.01,Kepler-1091 b,CONFIRMED,CANDIDATE,2.0070e+02,1.50,1664.0,5806.00,1.0640,1.0370
11308499,K02168.01,Kepler-366 b,CONFIRMED,CANDIDATE,1.9100e+02,1.60,1326.0,5859.00,1.1620,1.0640
9006186,K02169.01,Kepler-1130 b,CONFIRMED,CANDIDATE,8.6000e+01,0.92,904.0,5450.00,0.8420,0.9440
7802719,K02247.01,Kepler-1157 b,CONFIRMED,CANDIDATE,1.7570e+02,0.79,732.0,4487.00,0.6120,0.6010
11030475,K02248.01,Kepler-1813 b,CONFIRMED,CANDIDATE,2.7860e+02,1.30,1059.0,5167.00,0.7870,0.8120
12401863,K02331.01,Kepler-1193 b,CONFIRMED,CANDIDATE,1.1470e+02,1.37,1453.0,5865.00,1.2720,1.0880
5534941,K02332.01,Kepler-1827 b,CONFIRMED,CANDIDATE,6.8600e+01,1.24,1329.0,5423.00,1.4040,0.9150
11121752,K02333.01,Kepler-380 b,CONFIRMED,CANDIDATE,1.0140e+02,1.20,1317.0,6038.00,1.1910,0.9950
2990873,K02335.01,Kepler-1194 b,CONFIRMED,CANDIDATE,2.6230e+02,1.51,676.0,5547.00,0.9250,0.9000
9307509,K02096.01,Kepler-1794 b,CONFIRMED,CANDIDATE,5.5320e+02,1.94,703.0,5052.00,0.8160,0.7730
10158729,K02097.01,Kepler-1092 b,CONFIRMED,CANDIDATE,3.9640e+02,2.06,508.0,6250.00,1.0190,1.0380
6105462,K02098.01,Kepler-1093 b,CONFIRMED,CANDIDATE,2.4460e+02,2.26,776.0,6429.00,1.2620,1.0110
3120355,K02099.01,Kepler-1094 b,CONFIRMED,CANDIDATE,6.5690e+02,3.37,480.0,5779.00,1.2840,1.0390
6047072,K02100.01,Kepler-1095 b,CONFIRMED,CANDIDATE,1.8040e+02,1.22,1108.0,5984.00,0.9060,0.9930
11410904,K02171.01,Kepler-1131 b,CONFIRMED,CANDIDATE,2.2420e+02,1.43,1159.0,5761.00,0.9560,1.0350
4173026,K02172.01,Kepler-1801 b,CONFIRMED,CANDIDATE,8.2150e+02,3.41,829.0,5738.00,0.9810,0.9360
10471621,K02554.01,,CANDIDATE,CANDIDATE,6.2180e+02,13.72,325.0,4405.00,0.5110,0.5130
5350244,K02555.01,Kepler-1276 b,CONFIRMED,CANDIDATE,8.6500e+01,1.09,886.0,6084.00,1.1690,1.0370
5374403,K02556.01,Kepler-1277 b,CONFIRMED,CANDIDATE,2.6480e+02,1.50,496.0,5529.00,0.9250,0.8930
1995519,K02634.01,Kepler-1299 b,CONFIRMED,CANDIDATE,7.5890e+02,2.42,588.0,5623.00,0.7630,0.8530
4914566,K02635.01,Kepler-1300 b,CONFIRMED,CANDIDATE,6.3500e+01,2.04,954.0,5979.00,2.1640,1.2190
6198182,K02636.01,Kepler-1864 b,CONFIRMED,CANDIDATE,3.6300e+01,0.59,1156.0,5854.00,0.9790,1.0300
10024051,K02409.01,Kepler-1228 b,CONFIRMED,CANDIDATE,4.0040e+02,1.42,1757.0,5255.00,0.7160,0.7760
4349452,K00244.01,Kepler-25 c,CONFIRMED,CANDIDATE,1.1801e+03,4.75,934.0,6267.00,1.2580,1.0970
8073806,K02411.01,Kepler-1835 b,CONFIRMED,CANDIDATE,7.8420e+02,3.21,808.0,5903.00,0.9610,0.9220
3234598,K02413.01,Kepler-383 b,CONFIRMED,CANDIDATE,4.1240e+02,1.49,545.0,4513.00,0.7220,0.7120
10453588,K02484.01,Kepler-1253 b,CONFIRMED,CANDIDATE,1.4390e+02,1.47,501.0,5753.00,1.2220,0.8630
11125613,K02485.01,Kepler-1254 b,CONFIRMED,CANDIDATE,3.9170e+02,1.68,660.0,4838.00,0.7960,0.7710
8074328,K02486.01,,CANDIDATE,CANDIDATE,1.2740e+02,1.42,1371.0,6395.00,1.2370,1.0480
7212184,K02487.01,Kepler-1255 b,CONFIRMED,CANDIDATE,3.7470e+02,3.10,694.0,5843.00,1.6150,1.1150
6605493,K02559.01,Kepler-1686 b,CONFIRMED,CANDIDATE,1.1450e+02,1.21,913.0,5806.00,1.1010,0.9960
4670217,K02560.01,,CANDIDATE,CANDIDATE,5.0420e+02,1.68,543.0,4905.00,0.7740,0.7500
7259298,K02561.01,Kepler-1278 b,CONFIRMED,CANDIDATE,7.7400e+01,0.77,1213.0,6075.00,0.8580,0.9340
9574179,K02637.01,,CANDIDATE,CANDIDATE,9.4200e+01,1.15,1233.0,5692.00,1.1880,0.9970
6211812,K02638.01,Kepler-1865 b,CONFIRMED,CANDIDATE,3.0300e+02,1.50,1203.0,5420.00,0.8710,0.8490
11391755,K02639.01,,CANDIDATE,CANDIDATE,3.9880e+02,2.22,691.0,6133.00,1.1120,1.0490
8894646,K02641.01,,CANDIDATE,CANDIDATE,6.0400e+01,0.84,1270.0,5839.00,1.0820,0.9260
8611832,K02414.01,Kepler-384 b,CONFIRMED,CANDIDATE,1.4290e+02,1.30,670.0,5610.00,1.1040,0.8890
5621586,K02415.01,Kepler-1836 b,CONFIRMED,CANDIDATE,4.6180e+02,2.12,1093.0,6123.00,0.9870,1.0530
9210387,K02416.01,Kepler-1837 b,CONFIRMED,CANDIDATE,3.4070e+02,1.77,1012.0,5966.00,0.9610,1.0490
11852982,K00247.01,Kepler-1712 b,CONFIRMED,CANDIDATE,1.0326e+03,1.91,391.0,3732.00,0.5090,0.5150
8559152,K02488.01,Kepler-1256 b,CONFIRMED,CANDIDATE,1.0810e+02,1.50,933.0,5945.00,1.3460,1.0390
2718778,K02489.01,Kepler-1844 b,CONFIRMED,CANDIDATE,4.6350e+02,1.82,1074.0,5776.00,0.8490,0.9390
3122913,K02490.01,Kepler-1845 b,CONFIRMED,CANDIDATE,7.7170e+02,1.88,584.0,4703.00,0.7010,0.6860
9229657,K02491.01,Kepler-1257 b,CONFIRMED,CANDIDATE,2.6620e+02,1.48,1252.0,5806.00,0.8990,0.9960
5175024,K02563.01,Kepler-1279 b,CONFIRMED,CANDIDATE,1.4140e+02,1.34,738.0,6384.00,1.1210,1.0460
9026749,K02564.01,Kepler-1280 b,CONFIRMED,CANDIDATE,2.1420e+02,4.96,757.0,5734.00,3.4050,1.6480
5794240,K00254.01,Kepler-45 b,CONFIRMED,CANDIDATE,3.6912e+04,10.60,730.0,3793.00,0.5680,0.5870
6933567,K02643.01,Kepler-1301 b,CONFIRMED,CANDIDATE,2.9690e+02,1.35,734.0,5354.00,0.7880,0.8840
9654468,K02417.01,Kepler-1684 b,CONFIRMED,CANDIDATE,1.1615e+03,2.89,347.0,4551.00,0.6720,0.6690
10027247,K02418.01,Kepler-1229 b,CONFIRMED,CANDIDATE,7.5100e+02,1.68,196.0,3576.00,0.4630,0.4820
6343170,K02419.01,Kepler-1230 b,CONFIRMED,CANDIDATE,5.8680e+02,3.41,946.0,6165.00,1.1150,1.0480
7107802,K02420.01,Kepler-1231 b,CONFIRMED,CANDIDATE,2.1040e+02,1.64,870.0,5557.00,1.1510,0.9360
11752632,K02492.01,Kepler-1258 b,CONFIRMED,CANDIDATE,8.1400e+01,1.49,2335.0,5825.00,1.6620,1.1210
10028535,K02493.01,Kepler-1259 b,CONFIRMED,CANDIDATE,3.2270e+02,1.60,1681.0,5172.00,0.7670,0.8780
7047207,K02494.01,Kepler-1260 b,CONFIRMED,CANDIDATE,2.1750e+02,2.33,823.0,5862.00,1.4630,1.0970
8247770,K02569.01,,CANDIDATE,CANDIDATE,1.3920e+02,1.37,956.0,5640.00,1.1750,0.9760
6867588,K02571.01,,CANDIDATE,CANDIDATE,1.3490e+02,0.96,1629.0,5218.00,0.8290,0.8860
7501646,K02572.01,,CANDIDATE,CANDIDATE,5.0280e+02,2.15,935.0,5672.00,0.9650,1.0800
11962284,K02647.01,Kepler-1302 b,CONFIRMED,CANDIDATE,3.1620e+02,1.94,778.0,5330.00,0.8700,0.8550
6842682,K02649.01,Kepler-1303 b,CONFIRMED,CANDIDATE,1.8060e+02,1.20,891.0,5853.00,0.8950,0.9900
8890150,K02650.01,Kepler-395 c,CONFIRMED,CANDIDATE,4.9850e+02,1.14,292.0,3765.00,0.5210,0.5260
8838950,K02421.01,,CANDIDATE,CANDIDATE,1.0670e+02,0.55,903.0,4671.00,0.5280,0.5340
11360805,K02422.01,Kepler-1232 b,CONFIRMED,CANDIDATE,3.6530e+02,1.59,523.0,5242.00,0.8560,0.8690
9845898,K02423.01,Kepler-1233 b,CONFIRMED,CANDIDATE,3.7310e+02,2.32,604.0,6499.00,1.1690,1.1910
12453581,K02424.01,Kepler-1234 b,CONFIRMED,CANDIDATE,6.3170e+02,1.86,625.0,5073.00,0.7480,0.8560
11179076,K02497.01,Kepler-1261 b,CONFIRMED,CANDIDATE,8.8640e+02,2.78,396.0,4891.00,0.8050,0.7760
5364071,K00248.01,Kepler-49 b,CONFIRMED,CANDIDATE,1.7659e+03,2.25,509.0,3834.00,0.5390,0.5410
5959719,K02498.01,Kepler-390 b,CONFIRMED,CANDIDATE,9.2900e+01,0.73,786.0,5168.00,0.7690,0.7930
12257999,K02577.01,,CANDIDATE,CANDIDATE,5.6590e+02,20.83,1793.0,5988.00,8.8410,2.7340
6922203,K02578.01,,CANDIDATE,CANDIDATE,7.2560e+02,25.95,815.0,5991.00,1.0390,0.9760
7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,2.3128e+03,2.47,314.0,3780.00,0.5110,0.5310
4346178,K02652.01,Kepler-1304 b,CONFIRMED,CANDIDATE,3.8900e+02,2.94,715.0,5392.00,1.0870,0.8880
9664142,K02654.01,Kepler-1305 b,CONFIRMED,CANDIDATE,3.3640e+02,1.75,733.0,5853.00,0.8950,0.9900
10018233,K02655.01,Kepler-1306 b,CONFIRMED,CANDIDATE,3.6960e+02,1.83,678.0,5495.00,0.9610,0.9320
8081899,K02426.01,Kepler-1235 b,CONFIRMED,CANDIDATE,7.5800e+01,0.70,985.0,5481.00,0.8150,0.9140
8478994,K00245.01,Kepler-37 d,CONFIRMED,CANDIDATE,6.1040e+02,1.90,458.0,5437.00,0.7810,0.8290
8631504,K02503.01,Kepler-1846 b,CONFIRMED,CANDIDATE,1.8490e+02,0.96,552.0,4825.00,0.7320,0.7850
8110767,K02504.01,Kepler-1685 b,CONFIRMED,CANDIDATE,6.6180e+02,2.34,625.0,5681.00,0.9230,1.0380
6767840,K02506.01,Kepler-1262 b,CONFIRMED,CANDIDATE,3.0160e+02,1.79,949.0,6117.00,1.0270,1.0080
8379705,K02507.01,Kepler-1847 b,CONFIRMED,CANDIDATE,3.7100e+02,1.93,843.0,6122.00,0.9640,1.0410
9896018,K02579.01,Kepler-1859 b,CONFIRMED,CANDIDATE,1.4560e+02,1.53,1455.0,5887.00,1.2350,1.0900
11037511,K02580.01,Kepler-1281 b,CONFIRMED,CANDIDATE,3.4520e+02,1.59,1123.0,5591.00,0.8600,0.9770
11818872,K02581.01,Kepler-1860 b,CONFIRMED,CANDIDATE,1.0080e+02,0.87,697.0,5420.00,0.8680,0.8740
11771430,K02582.01,Kepler-1861 b,CONFIRMED,CANDIDATE,2.1450e+02,2.01,617.0,5855.00,1.3730,1.1610
5513012,K02668.01,Kepler-1310 b,CONFIRMED,CANDIDATE,2.4070e+02,1.40,1883.0,5440.00,0.9130,0.9420
2437505,K02671.01,,CANDIDATE,CANDIDATE,3.4813e+05,59.50,655.0,5780.00,1.0000,1.0000
11253827,K02672.01,Kepler-396 c,CONFIRMED,CANDIDATE,2.5187e+03,4.70,390.0,5593.00,0.9450,0.9180
7047363,K02432.01,Kepler-1236 b,CONFIRMED,CANDIDATE,6.3660e+02,1.85,480.0,5395.00,0.7340,0.8210
11968463,K02433.01,Kepler-385 c,CONFIRMED,CANDIDATE,4.7980e+02,3.12,829.0,6325.00,1.1120,1.1570
8836888,K02508.01,,CANDIDATE,CANDIDATE,3.7050e+02,1.51,818.0,5488.00,0.7890,0.8770
9880190,K02509.01,Kepler-1263 b,CONFIRMED,CANDIDATE,1.8870e+02,1.13,907.0,5009.00,0.8400,0.7970
